    0.554469719969232555E+00    0.781082901777413667E+02    0.594884887993228606E+01    0.185057448865809349E+02    0.175076371092585100E+04   -0.119368465744764308E+03   -0.678906300718634839E+02    0.411015347483660207E+02    0.151344892221617329E+03   -0.164383021101668403E+01    0.275574108452591474E+03
    0.575570286391925756E+00    0.781193713594227859E+02    0.835039095258902364E+01    0.185546089558665734E+02    0.175079095203794350E+04   -0.119337852273056342E+03   -0.684076487831632676E+02    0.398017536043719247E+02    0.151321038983759763E+03   -0.159588438803948529E+01    0.275575545558844851E+03
    0.620920339751688366E+00    0.782395698466481377E+02    0.666046104160147134E+01    0.189020029445162621E+02    0.175082702276090777E+04   -0.119078140700603399E+03   -0.681953020106118402E+02    0.364632737501010524E+02    0.143201617221987817E+03   -0.168446848832747564E+01    0.275595635839572765E+03
    0.639295072720531987E+00    0.785894391978460192E+02    0.482642611056160220E+01    0.189358803867729932E+02    0.175083674822456942E+04   -0.118798324007471820E+03   -0.678886902535922445E+02    0.324334549299555874E+02    0.135393288680159685E+03   -0.158337854013150281E+01    0.275609241624115953E+03
    0.588098186524732336E+00    0.781669431104121060E+02    0.712563507081615644E+01    0.190968393199228217E+02    0.175080811156106665E+04   -0.119143719267659890E+03   -0.681326845709235158E+02    0.383071616912588979E+02    0.147405312471915295E+03   -0.155087310147555790E+01    0.275632851133339159E+03
    0.637711742396509407E+00    0.783914676858832848E+02    0.452218246070669316E+01    0.189311417430638969E+02    0.175082107140087646E+04   -0.119003610702500509E+03   -0.677905092266893234E+02    0.362463557342691729E+02    0.141401312918830627E+03   -0.155929901722129305E+01    0.275780233274327486E+03
    0.530936067031245074E+00    0.781464049082702843E+02    0.786543959176028551E+01    0.184934325012154730E+02    0.175075069836310558E+04   -0.119510723483630045E+03   -0.680027353681217619E+02    0.436308357927694033E+02    0.157041479599423383E+03   -0.163900929499579240E+01    0.275802000043953797E+03
    0.643279599775164024E+00    0.780636523993039333E+02    0.485419727835612402E+01    0.189147511953024221E+02    0.175084876034517174E+04   -0.118985648814879369E+03   -0.686127306668539632E+02    0.356678216030004478E+02    0.145196288084793196E+03   -0.156272888253548325E+01    0.275845629610967990E+03
    0.618217426014212479E+00    0.784345565815777519E+02    0.525933911850929370E+01    0.189208605306927709E+02    0.175081363566641676E+04   -0.118930718434549590E+03   -0.676370288613326238E+02    0.338857179210353934E+02    0.135498002983599690E+03   -0.157284705302832695E+01    0.275874390319838483E+03
    0.662221742420427861E+00    0.785342820982539820E+02    0.579056058411479757E+01    0.190152313100299324E+02    0.175085036167230396E+04   -0.118726370550963338E+03   -0.681668189945075937E+02    0.314287075718582400E+02    0.135322227454204722E+03   -0.159803112688502846E+01    0.275899742829876345E+03
    0.610397561621873419E+00    0.779992072506534555E+02    0.650793503020883168E+01    0.186578981203913301E+02    0.175081475442485316E+04   -0.119151952234360579E+03   -0.686291955876138218E+02    0.372851421724619740E+02    0.148364274015970068E+03   -0.162579120704645996E+01    0.275926909693615471E+03
    0.585074583024436712E+00    0.780124816991048959E+02    0.655991063391878271E+01    0.190474617929623093E+02    0.175080017925111815E+04   -0.119282401540694991E+03   -0.681943098729999519E+02    0.407746830845774184E+02    0.153060683952348882E+03   -0.164359505269379946E+01    0.275988893510234163E+03
    0.570244927865699247E+00    0.783167360230360714E+02    0.755710547115148401E+01    0.187054834220182542E+02    0.175078175966155095E+04   -0.119233203193251256E+03   -0.676758087812795566E+02    0.392618841327766859E+02    0.147271394402078386E+03   -0.155035816377873248E+01    0.275997676469581222E+03
    0.563476982404003679E+00    0.779275247131577515E+02    0.799760981533005832E+01    0.187983037885087612E+02    0.175078463010055202E+04   -0.119428287996401195E+03   -0.683780124107029224E+02    0.411661941567540453E+02    0.152945078428028864E+03   -0.156656582184817594E+01    0.276031733764214493E+03
    0.574996905382308299E+00    0.781714385670644276E+02    0.586987099027706360E+01    0.182611397442944785E+02    0.175076451775564828E+04   -0.119402492728894913E+03   -0.675538098237532267E+02    0.425307623994156074E+02    0.151883595372656600E+03   -0.158103356058192546E+01    0.276049291191277916E+03
    0.685833847194120549E+00    0.784559185655346312E+02    0.553623108267650199E+01    0.191304163463208354E+02    0.175088012829626859E+04   -0.118682610214518036E+03   -0.688866076405986405E+02    0.303485782635270880E+02    0.137276417824749615E+03   -0.161464165702285634E+01    0.276053080716405191E+03
    0.646128532624539176E+00    0.781017064250699491E+02    0.627229746935479415E+01    0.190156343993697483E+02    0.175085084335200190E+04   -0.118980236973143974E+03   -0.687768644637852731E+02    0.350132705484386406E+02    0.144631481858770940E+03   -0.151197415536882973E+01    0.276066933233527152E+03
    0.738824895244218793E+00    0.782548778855082787E+02    0.462638981846220076E+01    0.193927684973700565E+02    0.175092787437849756E+04   -0.118598004518548805E+03   -0.694677234406826756E+02    0.299869913842101141E+02    0.139614189367814333E+03   -0.160132307554231756E+01    0.276079373391826948E+03
    0.609187213025974228E+00    0.783615839787301098E+02    0.726006700712873876E+01    0.189784645671948162E+02    0.175081778819204055E+04   -0.118979586643659104E+03   -0.678954257548975875E+02    0.356631683686284759E+02    0.141021279944283378E+03   -0.159916964149627949E+01    0.276172233183612036E+03
    0.586684781060110350E+00    0.780794014066447915E+02    0.583522864612112002E+01    0.181358882366698282E+02    0.175078128179637315E+04   -0.119359215138160835E+03   -0.680952805712219060E+02    0.414843567490190708E+02    0.153510205792375700E+03   -0.154767580963576146E+01    0.276175946916472071E+03
    0.547791393941970295E+00    0.781335635000149580E+02    0.891349500441234355E+01    0.185423970627045094E+02    0.175076367235053704E+04   -0.119396656812538367E+03   -0.675527352092950650E+02    0.415504221834564760E+02    0.149161483764018612E+03   -0.162370201421052140E+01    0.276201485701248259E+03
    0.669375198793493942E+00    0.782325682004414773E+02    0.491352928845638903E+01    0.188082264534913044E+02    0.175086291373330073E+04   -0.118895538287399859E+03   -0.688954255712790200E+02    0.337666422644767863E+02    0.142743328054034009E+03   -0.165451926959592299E+01    0.276223026749809151E+03
    0.665326093909541560E+00    0.783464661993200906E+02    0.471636632003204070E+01    0.187989283991377434E+02    0.175085668795940273E+04   -0.118831219241134704E+03   -0.683434108169388992E+02    0.332508400809424529E+02    0.138611639321255325E+03   -0.157712426336503997E+01    0.276232056598135557E+03
    0.516727641232451296E+00    0.780386527886194017E+02    0.790047988066114826E+01    0.184619186295787578E+02    0.175072610071860390E+04   -0.119648250970624076E+03   -0.674883760284102436E+02    0.465784424827324983E+02    0.159674443438161006E+03   -0.163639946230014477E+01    0.276247675343887295E+03
    0.519164285704008077E+00    0.779967439777360170E+02    0.737185176461961866E+01    0.186153151048568333E+02    0.175073263753353513E+04   -0.119689079040311753E+03   -0.677776815554555014E+02    0.463784341312409651E+02    0.160490296344077478E+03   -0.159691555530811824E+01    0.276277016906669587E+03
    0.556570824319189916E+00    0.780698080845591562E+02    0.793518322244778673E+01    0.183778663758409522E+02    0.175077148341846350E+04   -0.119414328498208306E+03   -0.680841235312341269E+02    0.423346541102293941E+02    0.155086119468375045E+03   -0.152419165166800452E+01    0.276378507436622044E+03
    0.552019235073573089E+00    0.780813220254735540E+02    0.902753835605088639E+01    0.186149000033720213E+02    0.175076867883094428E+04   -0.119427101903059565E+03   -0.682547323238432000E+02    0.419531603887166966E+02    0.155499346898397107E+03   -0.163638849620113991E+01    0.276396824370098045E+03
    0.691537690398646654E+00    0.782692240211114552E+02    0.483277612777467880E+01    0.191946254263356195E+02    0.175088529487983897E+04   -0.118879780592281577E+03   -0.690275126563714139E+02    0.338010253297989038E+02    0.143642983189785127E+03   -0.158494708577465726E+01    0.276404277544987963E+03
    0.570664214045145113E+00    0.778560964432716958E+02    0.593692756205102512E+01    0.187912580921772019E+02    0.175077892413831887E+04   -0.119515483952822251E+03   -0.682583393780778351E+02    0.434223001393245340E+02    0.156545162560448716E+03   -0.155655744954488551E+01    0.276421274823738997E+03
