    0.830748754560947411E+01    0.751415061950683594E+02    0.562296712398529053E+01    0.209252330660820007E+02    0.254718923568725586E+04   -0.214476823806762695E+03   -0.551599264144897461E+02   -0.306341767311096191E+03   -0.788088798522949219E+03   -0.368340849876403809E+01   -0.160854853233134475E+16   -0.628460743175563064E+01    1
    0.159595376735925658E+02    0.904766201972961426E+02    0.654866921901702881E+01    0.193429413437843323E+02    0.190698468685150146E+04   -0.147330331802368164E+04    0.419724345207214355E+03    0.389196872711181641E+03   -0.243681550025939941E+03   -0.389536166191101074E+01   -0.153864807887959525E+16   -0.628660743175560643E+01    1
    0.126148535066843017E+02    0.815320348739624023E+02    0.137169449329376221E+02    0.203637903928756714E+02    0.266294622421264648E+04    0.126557278633117676E+04   -0.285834312438964844E+03    0.892816424369812012E+03   -0.623877525329589844E+03   -0.375587069988250732E+01   -0.151099114739401075E+16   -0.628860743175562575E+01    1
    0.156115136444568625E+01    0.863568043708801270E+02    0.128382916450500488E+02    0.753323972225189209E+01    0.256720352172851562E+04    0.146903347969055176E+04   -0.338342189788818359E+03   -0.955473065376281738E+03   -0.646075367927551270E+03   -0.381551712751388550E+01   -0.148867118385560100E+16   -0.629060743175560599E+01    1
    0.805791304111480677E+01    0.691757845878601074E+02    0.620083498954772949E+01    0.240268310904502869E+02    0.292251300811767578E+04    0.396970510482788086E+03   -0.555716395378112793E+03    0.296296238899230957E+03    0.998214721679687500E+03   -0.355317598581314087E+01   -0.146645318794311425E+16   -0.629260743175561554E+01    1
    0.669147943317890093E+01    0.604855656623840332E+02    0.409466695785522461E+01    0.808525711297988892E+01    0.113636469841003418E+04    0.233736991882324219E+03   -0.752215385437011719E+03    0.733868956565856934E+03   -0.696391344070434570E+03   -0.369616812467575073E+01   -0.143950395621756475E+16   -0.629460743175561088E+01    1
    0.535844467341899833E+01    0.891736340522766113E+02    0.991990292072296143E+01    0.393150398135185242E+02    0.132025659084320068E+04    0.189064502716064453E+04   -0.795963168144226074E+03    0.412505030632019043E+03   -0.194304585456848145E+03   -0.358065646886825562E+01   -0.131552095496824050E+16   -0.629660743175560711E+01    1
    0.123205597424507136E+02    0.636263513565063477E+02    0.141235680580139160E+02    0.214539688825607300E+02    0.153370773792266846E+04    0.999428749084472656E+03    0.908797383308410645E+03   -0.127677679061889648E+03    0.631325483322143555E+03   -0.394282960891723633E+01   -0.123713324219078675E+16   -0.629860743175562998E+01    1
    0.130107619822025300E+01    0.699582219123840332E+02    0.390119040012359619E+01    0.317971295118331909E+02    0.102890801429748535E+04   -0.109153604507446289E+04    0.980224490165710449E+03   -0.162460565567016602E+03   -0.221826672554016113E+03   -0.381724357604980469E+01   -0.120254222593832200E+16   -0.630060743175560756E+01    1
    0.560796794354915562E+01    0.613920927047729492E+02    0.111859666109085083E+02    0.111872661113739014E+02    0.222857391834259033E+04   -0.104126167297363281E+04   -0.298797130584716797E+03   -0.728584289550781250E+03   -0.590440392494201660E+03   -0.370324164628982544E+01   -0.116157505621126550E+16   -0.630260743175562776E+01    1
    0.457559907317161496E+01    0.723614478111267090E+02    0.124350723028182983E+02    0.162181451916694641E+02    0.208620119094848633E+04   -0.165047550201416016E+04   -0.430677533149719238E+03   -0.296499133110046387E+03    0.152248620986938477E+03   -0.370338076353073120E+01   -0.112631474889211225E+16   -0.630460743175561866E+01    1
    0.106154777085781085E+02    0.814645481109619141E+02    0.550094246864318848E+01    0.370518517494201660E+02    0.119217717647552490E+04   -0.705706596374511719E+03   -0.161962151527404785E+03    0.998320698738098145E+03    0.425201773643493652E+03   -0.383152276277542114E+01   -0.111549444213885112E+16   -0.630660743175560690E+01    1
    0.669269237697124364E+01    0.639934349060058594E+02    0.245635759830474854E+01    0.390542861819267273E+02    0.279420173168182373E+04    0.100169181823730469E+04   -0.154105186462402344E+03   -0.628640651702880859E+03   -0.850521683692932129E+03   -0.357067239284515381E+01   -0.104740048222339962E+16   -0.630860743175560934E+01    1
    0.522993101477622968E+01    0.953506970405578613E+02    0.229728436470031738E+01    0.399957922101020813E+02    0.122480392456054688E+04    0.150089263916015625E+03   -0.406235456466674805E+02    0.152090072631835938E+03    0.603924751281738281E+03   -0.372802633047103882E+01   -0.990905276735429375E+15   -0.631060743175561623E+01    1
    0.199658731472492228E+02    0.672291254997253418E+02    0.955551874637603760E+01    0.171352702379226685E+02    0.255806815624237061E+04   -0.137256860733032227E+04    0.307223677635192871E+03    0.639818310737609863E+03   -0.593569517135620117E+03   -0.344268614053726196E+01   -0.906929678293377625E+15   -0.631260743175560801E+01    1
    0.474204760849475804E+01    0.896928000450134277E+02    0.108298286199569702E+02    0.178429716825485229E+02    0.124729347229003906E+04   -0.838689565658569336E+03    0.833958983421325684E+03    0.629327297210693359E+03   -0.552747249603271484E+03   -0.391538113355636597E+01   -0.906366420180898000E+15   -0.631460743175562911E+01    1
    0.819746115207671977E+01    0.920287942886352539E+02    0.398116135597229004E+01    0.260939386487007141E+02    0.162399756908416748E+04    0.177713251113891602E+04    0.385674953460693359E+03   -0.188865423202514648E+03   -0.165530323982238770E+03   -0.373675262928009033E+01   -0.890003839148530375E+15   -0.631660743175561912E+01    1
