    0.169678926467895508E+01    0.658262193202972412E+01    0.987081885337829590E+01   -0.228143573510359980E+44   -0.570378062280500497E+01    1
    0.677906453609466553E+01    0.724092662334442139E+01    0.981819391250610352E+01   -0.171915452621045636E+44   -0.570711395613835482E+01    1
    0.408390641212463379E+01    0.470022559165954590E+01    0.978778362274169922E+01   -0.550941980122077303E+43   -0.571044728947168334E+01    1
    0.984615802764892578E+01    0.166734218597412109E+01    0.983217000961303711E+01   -0.103371653977354071E+43   -0.571378062280501098E+01    1
    0.639185845851898193E+01    0.131703197956085205E+01    0.975323438644409180E+01   -0.316975669888407648E+42   -0.571711395613834394E+01    1
    0.479666888713836670E+01    0.609815001487731934E+01    0.938072681427001953E+01   -0.237842373364136471E+42   -0.572044728947168135E+01    1
    0.382978022098541260E+01    0.671526193618774414E+01    0.928484439849853516E+01   -0.121692538790726360E+42   -0.572378062280502586E+01    1
    0.213429570198059082E+01    0.540113747119903564E+01    0.932648897171020508E+01   -0.114518510207396764E+42   -0.572711395613835883E+01    1
    0.467796027660369873E+01    0.485679745674133301E+01    0.932680368423461914E+01   -0.928614073431825936E+41   -0.573044728947169002E+01    1
    0.260752797126770020E+01    0.737281382083892822E+01    0.912079572677612305E+01   -0.335137322207908986E+41   -0.573378062280501766E+01    1
    0.146445631980895996E+01    0.112838566303253174E+01    0.947601675987243652E+01   -0.191976233204093219E+41   -0.573711395613834529E+01    1
    0.924673140048980713E+01    0.173246800899505615E+01    0.931664943695068359E+01   -0.107839533550014593E+41   -0.574044728947167915E+01    1
    0.272543668746948242E+01    0.132168650627136230E+01    0.935312747955322266E+01   -0.871521987215770746E+40   -0.574378062280501744E+01    1
    0.106066763401031494E+01    0.102228522300720215E+01    0.937442421913146973E+01   -0.631543965765622670E+40   -0.574711395613836196E+01    1
    0.108392119407653809E+01    0.494261026382446289E+01    0.900918722152709961E+01   -0.551631202381880027E+40   -0.575044728947169581E+01    1
    0.678043186664581299E+01    0.375396072864532471E+01    0.905853986740112305E+01   -0.496146140382374259E+40   -0.575378062280501634E+01    1
    0.938898265361785889E+01    0.480296850204467773E+01    0.895983338356018066E+01   -0.334084887807180327E+40   -0.575711395613834398E+01    1
    0.787147760391235352E+01    0.102016687393188477E+01    0.928076028823852539E+01   -0.270718408098676947E+40   -0.576044728947168139E+01    1
    0.768135905265808105E+01    0.520278275012969971E+01    0.888676643371582031E+01   -0.203108294026652812E+40   -0.576378062280501613E+01    1
    0.913914561271667480E+01    0.772631764411926270E+01    0.878762245178222656E+01   -0.183526433408155398E+40   -0.576711395613835531E+01    1
    0.935788452625274658E+01    0.105484127998352051E+01    0.918801307678222656E+01   -0.125617024062774587E+40   -0.577044728947169805E+01    1
    0.133622825145721436E+01    0.659586846828460693E+01    0.874045372009277344E+01   -0.874861286493493904E+39   -0.577378062280503279E+01    1
    0.506008565425872803E+01    0.992912113666534424E+01    0.853289842605590820E+01   -0.306189354372617016E+39   -0.577711395613835421E+01    1
    0.915104269981384277E+01    0.888982474803924561E+01    0.842301011085510254E+01   -0.912973210156882791E+38   -0.578044728947167474E+01    1
    0.745226681232452393E+01    0.234348177909851074E+01    0.866768360137939453E+01   -0.573716670566044152E+38   -0.578378062280501393E+01    1
    0.273751139640808105E+01    0.565988600254058838E+01    0.839630126953125000E+01   -0.291001948483001838E+38   -0.578711395613835577E+01    1
    0.759880602359771729E+01    0.885110497474670410E+01    0.824160337448120117E+01   -0.176864677663463559E+38   -0.579044728947169407E+01    1
    0.835374712944030762E+01    0.145155310630798340E+01    0.852244257926940918E+01   -0.595617990621919861E+37   -0.579378062280503325E+01    1
    0.764841556549072266E+01    0.305780470371246338E+01    0.825978994369506836E+01   -0.248626574186858316E+37   -0.579711395613835734E+01    1
    0.886984825134277344E+01    0.747033298015594482E+01    0.795487165451049805E+01   -0.954200002102247318E+36   -0.580044728947169297E+01    1
    0.520528495311737061E+01    0.293687641620635986E+01    0.800431251525878906E+01   -0.230128125257846223E+36   -0.580378062280502593E+01    1
    0.803677141666412354E+01    0.916833460330963135E+01    0.774287819862365723E+01   -0.213288360659167574E+36   -0.580711395613834647E+01    1
    0.243845224380493164E+01    0.361494362354278564E+01    0.786674976348876953E+01   -0.101097277229063551E+36   -0.581044728947168032E+01    1
    0.377903878688812256E+01    0.283905506134033203E+01    0.781123042106628418E+01   -0.378344578221454328E+35   -0.581378062280502572E+01    1
    0.234647691249847412E+01    0.117465376853942871E+01    0.797944545745849609E+01   -0.294323938086654445E+35   -0.581711395613836935E+01    1
    0.417325854301452637E+01    0.662982463836669922E+00    0.795130252838134766E+01   -0.727802761447252623E+34   -0.582044728947169965E+01    1
    0.867504477500915527E+00    0.188289999961853027E+01    0.763718008995056152E+01   -0.347473175922100113E+34   -0.582378062280502462E+01    1
    0.557776808738708496E+01    0.981949090957641602E+01    0.721553206443786621E+01   -0.212539537262998313E+34   -0.582711395613835315E+01    1
    0.138093411922454834E+01    0.550318241119384766E+01    0.725689649581909180E+01   -0.968638802723468647E+33   -0.583044728947169411E+01    1
    0.488144814968109131E+01    0.973268508911132812E+01    0.711692810058593750E+01   -0.859676420586396183E+33   -0.583378062280502441E+01    1
    0.961634516716003418E+01    0.900719761848449707E+00    0.756626486778259277E+01   -0.420024934350424375E+33   -0.583711395613834316E+01    1
    0.413120985031127930E+01    0.732083082199096680E+01    0.704456925392150879E+01   -0.253616173999061679E+33   -0.584044728947168412E+01    1
    0.241722583770751953E+01    0.707368552684783936E+01    0.703553199768066406E+01   -0.218285919087440408E+33   -0.584378062280502064E+01    1
    0.896714508533477783E+01    0.355636358261108398E+01    0.718310713768005371E+01   -0.208229259470462393E+33   -0.584711395613835627E+01    1
    0.996402025222778320E+01    0.633104979991912842E+01    0.704169154167175293E+01   -0.184824767773966636E+33   -0.585044728947168746E+01    1
    0.196629464626312256E+01    0.746502578258514404E+01    0.698117375373840332E+01   -0.149052226445186842E+33   -0.585378062280502132E+01    1
    0.267479240894317627E+01    0.914433658123016357E+01    0.683328986167907715E+01   -0.590987475084187152E+32   -0.585711395613836583E+01    1
    0.613201320171356201E+01    0.681918740272521973E+01    0.689557552337646484E+01   -0.575680735034439912E+32   -0.586044728947168458E+01    1
    0.505417585372924805E+00    0.794770538806915283E+01    0.677775382995605469E+01   -0.270829298340546253E+32   -0.586378062280500867E+01    1
    0.661347150802612305E+01    0.968388259410858154E+01    0.662467598915100098E+01   -0.101393173072957880E+32   -0.586711395613835673E+01    1
    0.292738199234008789E+01    0.756040573120117188E+01    0.666697502136230469E+01   -0.904326006709209790E+31   -0.587044728947169592E+01    1
    0.893863439559936523E+00    0.110120177268981934E+01    0.708478808403015137E+01   -0.824109086934644979E+31   -0.587378062280501378E+01    1
    0.255126833915710449E+01    0.140839457511901855E+01    0.685455203056335449E+01   -0.169756114374251882E+31   -0.587711395613836363E+01    1
    0.319183528423309326E+01    0.823789477348327637E+01    0.644754409790039062E+01   -0.149013230809299423E+31   -0.588044728947169038E+01    1
    0.296810925006866455E+01    0.490056574344635010E+01    0.654101252555847168E+01   -0.122293882657291439E+31   -0.588378062280502512E+01    1
    0.230008959770202637E+01    0.434080481529235840E+01    0.653318881988525391E+01   -0.894280939049056904E+30   -0.588711395613835986E+01    1
    0.357656359672546387E+01    0.908059716224670410E+01    0.630806446075439453E+01   -0.516020682912797192E+30   -0.589044728947168750E+01    1
    0.129787981510162354E+01    0.467450559139251709E+01    0.638020277023315430E+01   -0.261734608719728624E+30   -0.589378062280501336E+01    1
    0.226357519626617432E+01    0.953286886215209961E-01    0.719349741935729980E+01   -0.164280850832237866E+30   -0.589711395613836142E+01    1
    0.662064135074615479E+01    0.859718739986419678E+01    0.607382059097290039E+01   -0.561839734065158412E+29   -0.590044728947168906E+01    1
    0.355870306491851807E+01    0.264822959899902344E+01    0.631791949272155762E+01   -0.479587443844321158E+29   -0.590378062280501403E+01    1
    0.328073382377624512E+01    0.652987658977508545E+01    0.608084678649902344E+01   -0.345279972685653326E+29   -0.590711395613835233E+01    1
    0.732921004295349121E+01    0.283422768115997314E+01    0.622361063957214355E+01   -0.235083027095852612E+29   -0.591044728947168974E+01    1
    0.898981451988220215E+01    0.352354049682617188E+00    0.664459109306335449E+01   -0.160585416478268648E+29   -0.591378062280503869E+01    1
    0.108280837535858154E+01    0.316115319728851318E+01    0.615131855010986328E+01   -0.152577449376969686E+29   -0.591711395613837610E+01    1
    0.114608287811279297E+01    0.472274303436279297E+01    0.605529785156250000E+01   -0.143513398375846988E+29   -0.592044728947170285E+01    1
    0.681453168392181396E+01    0.354865193367004395E+01    0.607878684997558594E+01   -0.100100678005270994E+29   -0.592378062280502160E+01    1
    0.706081926822662354E+01    0.226214706897735596E+01    0.614334940910339355E+01   -0.727266644265576952E+28   -0.592711395613834124E+01    1
    0.767846345901489258E+01    0.952042222023010254E+01    0.575812935829162598E+01   -0.402103356900490903E+28   -0.593044728947167687E+01    1
    0.687237381935119629E+00    0.235445618629455566E+01    0.605228781700134277E+01   -0.347152556688835382E+28   -0.593378062280501606E+01    1
    0.847746551036834717E+01    0.658382117748260498E+01    0.579023003578186035E+01   -0.256712100774905579E+28   -0.593711395613835968E+01    1
    0.336111605167388916E+01    0.800800919532775879E+01    0.573677420616149902E+01   -0.234751362213368072E+28   -0.594044728947169531E+01    1
    0.472237169742584229E+01    0.499510049819946289E+01    0.579069972038269043E+01   -0.148393371968737861E+28   -0.594378062280501940E+01    1
    0.661017358303070068E+01    0.772983253002166748E+01    0.566215753555297852E+01   -0.111753478838703735E+28   -0.594711395613835059E+01    1
    0.354613423347473145E+01    0.693496882915496826E+01    0.566241383552551270E+01   -0.901595328838248516E+27   -0.595044728947167822E+01    1
    0.618453025817871094E+01    0.952004313468933105E+01    0.557707071304321289E+01   -0.788203172198157080E+27   -0.595378062280501563E+01    1
    0.658597111701965332E+01    0.694776475429534912E+01   -0.991063952445983887E+01   -0.658573469499045596E+27   -0.595711395613834949E+01    1
    0.191027998924255371E+01    0.827735483646392822E+01    0.556731343269348145E+01   -0.545767050674253651E+27   -0.596044728947167890E+01    1
    0.634086132049560547E-01    0.756252288818359375E+01   -0.984085679054260254E+01   -0.458046885507229171E+27   -0.596378062280501009E+01    1
    0.372157990932464600E+01    0.376727461814880371E+01    0.571959257125854492E+01   -0.445101847492237300E+27   -0.596711395613835194E+01    1
    0.483149826526641846E+01    0.928503155708312988E+01   -0.975633144378662109E+01   -0.362186991493114411E+27   -0.597044728947169379E+01    1
    0.302758753299713135E+01    0.436706423759460449E+01   -0.993617296218872070E+01   -0.316183665074932187E+27   -0.597378062280502675E+01    1
    0.686833620071411133E+01    0.997825801372528076E+01   -0.969406366348266602E+01   -0.260046856661346189E+27   -0.597711395613836682E+01    1
    0.770345866680145264E+01    0.636079251766204834E+01    0.551039695739746094E+01   -0.193103196503501666E+27   -0.598044728947168824E+01    1
    0.560586571693420410E+01    0.804257392883300781E+01   -0.967563390731811523E+01   -0.146769509918085615E+27   -0.598378062280501855E+01    1
    0.237362742424011230E+01    0.824121117591857910E+01   -0.966457724571228027E+01   -0.141636085220282407E+27   -0.598711395613835595E+01    1
    0.672877669334411621E+01    0.878428816795349121E+01    0.539957642555236816E+01   -0.135843802512405978E+27   -0.599044728947169425E+01    1
    0.711195826530456543E+01    0.446648180484771729E+01    0.553944587707519531E+01   -0.123661751824586338E+27   -0.599378062280503432E+01    1
    0.878819167613983154E+01    0.860697984695434570E+01   -0.962299227714538574E+01   -0.112469649891308713E+27   -0.599711395613836995E+01    1
    0.397844612598419189E+01    0.332363247871398926E+00    0.606068134307861328E+01   -0.746055437324480043E+26   -0.600044728947169581E+01    1
    0.425869882106781006E+01    0.996002554893493652E+01    0.525547981262207031E+01   -0.477472370780014202E+26   -0.600378062280502434E+01    1
    0.929206609725952148E+01    0.424741327762603760E+01   -0.964612722396850586E+01   -0.326796430531003298E+26   -0.600711395613837418E+01    1
    0.875708460807800293E+00    0.369089603424072266E+01   -0.965137124061584473E+01   -0.256848063325550461E+26   -0.601044728947169471E+01    1
    0.717954576015472412E+01    0.561555027961730957E+01   -0.950079083442687988E+01   -0.188369309265142087E+26   -0.601378062280501702E+01    1
    0.308223009109497070E+01    0.174480676651000977E+01   -0.977675437927246094E+01   -0.149473737782946133E+26   -0.601711395613836331E+01    1
    0.455564975738525391E+01    0.428704559803009033E+01    0.528649687767028809E+01   -0.116942736797283750E+26   -0.602044728947169183E+01    1
    0.700307488441467285E+00    0.495194792747497559E+01    0.522710561752319336E+01   -0.914280357768394200E+25   -0.602378062280501236E+01    1
    0.485468804836273193E+01    0.464975953102111816E+01   -0.943919658660888672E+01   -0.807043357872289427E+25   -0.602711395613836221E+01    1
    0.414928972721099854E+01    0.610130429267883301E+00   -0.996794819831848145E+01   -0.786582374417525767E+25   -0.603044728947171205E+01    1
    0.147572934627532959E+01    0.681376099586486816E+01   -0.931531548500061035E+01   -0.673187081345872665E+25   -0.603378062280504324E+01    1
    0.404512763023376465E+01    0.636127889156341553E+01   -0.929343819618225098E+01   -0.496508209052961025E+25   -0.603711395613836554E+01    1
    0.121295034885406494E+01    0.801253736019134521E+01   -0.918385386466979980E+01   -0.341272009964870088E+25   -0.604044728947168430E+01    1
    0.801460921764373779E+01    0.829546928405761719E+01    0.497088313102722168E+01   -0.255721799530591778E+25   -0.604378062280502437E+01    1
    0.495549917221069336E+01    0.653345167636871338E+01    0.501238226890563965E+01   -0.230446380382350024E+25   -0.604711395613836888E+01    1
    0.468452095985412598E+01    0.187536716461181641E+01   -0.951159596443176270E+01   -0.228148697002140854E+25   -0.605044728947169297E+01    1
    0.109696388244628906E+01    0.597612202167510986E+01   -0.920688271522521973E+01   -0.226329400529527637E+25   -0.605378062280501794E+01    1
    0.163993299007415771E+01    0.145438611507415771E+01   -0.957481980323791504E+01   -0.222329531268720836E+25   -0.605711395613835712E+01    1
    0.424972414970397949E+01    0.290389299392700195E+01    0.518009185791015625E+01   -0.205937739763965278E+25   -0.606044728947170164E+01    1
    0.774100899696350098E+01    0.929549336433410645E+01    0.491352915763854980E+01   -0.191630079704682191E+25   -0.606378062280503460E+01    1
    0.994747340679168701E+01    0.595859766006469727E+01    0.500816583633422852E+01   -0.184540966620412472E+25   -0.606711395613834981E+01    1
    0.467295527458190918E+01    0.291359364986419678E+01   -0.934836864471435547E+01   -0.158413840063494837E+25   -0.607044728947169254E+01    1
